case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.962740384615385,0.047256238239645885,0.023105450164700617,0.06745770768588505
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.06290064102564,0.047844344828437954,0.024485994039161053,0.06940505647042722
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.163060897435898,0.04841772215550232,0.02451042348441244,0.0698969583711802
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.263221153846153,0.049013899473189654,0.024364310584735014,0.06946510683909413
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.36338141025641,0.04958633444671223,0.024325862024888293,0.06986001346533595
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.463541666666666,0.05006836343337796,0.023100631823097885,0.07052902561692945
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.563701923076923,0.05045772688183794,0.023992816624273817,0.0714044720594583
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.663862179487179,0.05073998156523341,0.024231125507375877,0.07214567109902174
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.764022435897436,0.0509290040187238,0.02452172223303041,0.07163828890846294
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.864182692307692,0.051095308715450996,0.02518176649248842,0.07098684770710359
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.964342948717949,0.051160058464334794,0.026058018694502354,0.0696728532365523
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.064503205128204,0.05114937915997147,0.026342021328546242,0.06897798429681153
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.164663461538462,0.05129939792904891,0.026826245328761794,0.07049754477603777
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.264823717948717,0.051564237234156346,0.027214211584781045,0.07155777883229338
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.364983974358974,0.051741194612878225,0.027708930440721598,0.07253851587108841
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.46514423076923,0.0518783512078035,0.026926689494153794,0.07412208569005205
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.565304487179487,0.05196981030371551,0.02537789388780396,0.07765184759581364
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.665464743589743,0.05208004350616316,0.02534504071668398,0.07996980779617505
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.765625,0.05226744456099675,0.02491809454936804,0.08025600598897666
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.865785256410257,0.05252862052021051,0.02498025602934107,0.07987897377723352
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.965945512820513,0.052743444116460966,0.025331518066123243,0.07945597486417517
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.05008012820512821,0.17079854246224754,0.07910827001108953,0.24154204573434973
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.1502403846153846,0.15016153479675298,0.051739852745784354,0.21458050488462682
