case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,1,1000,100,50155,8.563701923076923,0.0787215218635356,0.024714216122677993,0.11735451776420497
g1200,Gap_12_9mps,forested,1,1000,100,50155,8.663862179487179,0.07768769355026968,0.023369600065109186,0.11520876880362689
g1200,Gap_12_9mps,forested,1,1000,100,50155,8.764022435897436,0.07680589002695264,0.025586205070742187,0.11119860611328933
g1200,Gap_12_9mps,forested,1,1000,100,50155,8.864182692307692,0.07577517056745449,0.024513559663413235,0.11033587108299658
g1200,Gap_12_9mps,forested,1,1000,100,50155,8.964342948717949,0.07498824801797035,0.026653433107956315,0.10812672158859657
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.064503205128204,0.07451674864725183,0.028089717868666708,0.10429114317132648
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.164663461538462,0.07401429291522083,0.025461636760524955,0.10295799264357056
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.264823717948717,0.0736386306354301,0.027711026335000527,0.11103201766759371
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.364983974358974,0.07363681747490868,0.027977377818659548,0.10947034369236211
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.46514423076923,0.07421907638288266,0.03005886241251495,0.10246051361044942
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.565304487179487,0.07521640987927158,0.03193065077725431,0.10593979525971975
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.665464743589743,0.07584049972515534,0.03131059945509222,0.10967114793173609
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.765625,0.07608788503190794,0.029154180901625245,0.11111881177594266
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.865785256410257,0.07586031356549641,0.027364176744792093,0.1081957125197435
g1200,Gap_12_9mps,forested,1,1000,100,50155,9.965945512820513,0.07538417000063193,0.028074986275419662,0.10373216150632805
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.05008012820512821,0.37698930871355896,0.15596922038433178,0.4708742544108888
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.1502403846153846,0.3375372122828987,0.10161303084705059,0.49463633134583274
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.250400641025641,0.557802938529355,0.12918170359046693,0.5890314241664972
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.3505608974358974,0.35135434338347693,0.10376494892359375,0.3040940541028647
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.45072115384615385,0.12558146151583552,0.036029248942638495,0.15660570518378591
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.5508814102564102,0.059962317056905176,0.01603175113609673,0.07629494655352739
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.6510416666666666,0.0430549158599978,0.01706349250695468,0.054832563014359265
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.7512019230769231,0.03735776531646473,0.015867244723968766,0.05284070386321525
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.8513621794871795,0.033903790435272814,0.01412518070735157,0.04774948204396133
g1200,Gap_12_9mps,forested,10,1000,100,50155,0.9515224358974359,0.03135110111740038,0.014368912641114045,0.04323569364200086
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.0516826923076923,0.030412890336801505,0.013115299599887009,0.044252686733428505
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.1518429487179487,0.03152618729849124,0.012759328309235225,0.04447317868130905
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.252003205128205,0.03262056972121206,0.01190611027600122,0.044716014413092725
