yB_center,residual_center,count
0.3775,73.75,364
0.3775,76.25,285
0.3775,78.75,227
0.3775,81.25,159
0.3775,83.75,168
0.3775,86.25,111
0.3775,88.75,78
0.3775,91.25,57
0.3775,93.75,78
0.3775,96.25,49
0.3775,98.75,33
0.3775,101.25,25
0.3775,103.75,20
0.3775,106.25,26
0.3775,108.75,16
0.3775,111.25,14
0.3775,113.75,15
0.3775,116.25,11
0.3775,118.75,9
0.3775,121.25,9
0.3775,123.75,4
0.3775,126.25,4
0.3775,128.75,5
0.3775,131.25,2
0.3775,133.75,4
0.3775,136.25,1
0.3775,141.25,1
0.3775,146.25,1
0.3775,156.25,1
0.3775,158.75,1
0.3775,168.75,1
0.3775,178.75,1
0.3775,181.25,1
0.3775,186.25,1
0.3775,193.75,2
0.3775,203.75,1
0.3775,206.25,2
0.3775,213.75,1
0.3775,216.25,1
0.3775,221.25,1
0.3775,226.25,2
0.3775,236.25,3
0.3775,243.75,1
0.3775,253.75,1
0.3775,258.75,2
0.3775,263.75,2
0.3775,268.75,2
0.3775,281.25,1
0.3775,288.75,1
0.3775,291.25,1
0.3825,-148.75,12
0.3825,-146.25,9
0.3825,-143.75,15
0.3825,-141.25,12
0.3825,-138.75,19
0.3825,-136.25,13
0.3825,-133.75,17
0.3825,-131.25,19
0.3825,-128.75,13
0.3825,-126.25,19
0.3825,-123.75,26
0.3825,-121.25,17
0.3825,-118.75,38
0.3825,-116.25,26
0.3825,-113.75,47
0.3825,-111.25,36
0.3825,-108.75,44
0.3825,-106.25,33
0.3825,-103.75,48
0.3825,-101.25,68
0.3825,-98.75,67
0.3825,-96.25,62
0.3825,-93.75,53
0.3825,-91.25,85
0.3825,-88.75,80
0.3825,-86.25,113
0.3825,-83.75,108
0.3825,-81.25,124
0.3825,-78.75,151
0.3825,-76.25,156
0.3825,-73.75,228
0.3825,-71.25,255
0.3825,-68.75,280
0.3825,-66.25,347
0.3825,-63.75,399
0.3825,-61.25,548
0.3825,-58.75,631
0.3825,-56.25,754
0.3825,-53.75,942
0.3825,-51.25,1153
0.3825,-48.75,1424
0.3825,-46.25,1695
0.3825,-43.75,2164
0.3825,-41.25,2493
0.3825,-38.75,3190
0.3825,-36.25,3766
0.3825,-33.75,4628
0.3825,-31.25,5649
0.3825,-28.75,6718
0.3825,-26.25,7876
0.3825,-23.75,8925
0.3825,-21.25,10443
0.3825,-18.75,11499
0.3825,-16.25,12434
0.3825,-13.75,12884
0.3825,-11.25,12523
0.3825,-8.75,10774
0.3825,-6.25,7907
0.3825,-3.75,4450
0.3825,-1.25,484
0.3825,1.25,141087
0.3825,3.75,4461
0.3825,6.25,8262
0.3825,8.75,11323
0.3825,11.25,13125
0.3825,13.75,14167
0.3825,16.25,14189
0.3825,18.75,13927
0.3825,21.25,13075
0.3825,23.75,11843
0.3825,26.25,10131
0.3825,28.75,9052
0.3825,31.25,7665
0.3825,33.75,6358
0.3825,36.25,5534
0.3825,38.75,4668
0.3825,41.25,3885
0.3825,43.75,3230
0.3825,46.25,2680
0.3825,48.75,2256
0.3825,51.25,1832
0.3825,53.75,1560
0.3825,56.25,1200
0.3825,58.75,945
0.3825,61.25,820
0.3825,63.75,637
0.3825,66.25,511
0.3825,68.75,426
0.3825,71.25,352
0.3825,73.75,309
0.3825,76.25,226
0.3825,78.75,158
0.3825,81.25,143
0.3825,83.75,109
0.3825,86.25,87
0.3825,88.75,60
0.3825,91.25,73
0.3825,93.75,44
0.3825,96.25,27
0.3825,98.75,27
0.3825,101.25,20
0.3825,103.75,12
0.3825,106.25,21
0.3825,108.75,5
0.3825,111.25,18
0.3825,113.75,9
0.3825,116.25,6
0.3825,118.75,3
0.3825,121.25,2
0.3825,131.25,1
0.3825,168.75,1
0.3825,178.75,1
0.3825,186.25,2
0.3825,203.75,4
0.3825,206.25,1
0.3825,218.75,4
0.3825,226.25,1
0.3825,238.75,1
0.3825,248.75,1
0.3825,251.25,1
0.3825,261.25,2
0.3825,266.25,1
0.3825,278.75,1
0.3825,288.75,2
0.3825,291.25,2
0.3875,-148.75,3
0.3875,-146.25,11
0.3875,-143.75,11
0.3875,-141.25,15
0.3875,-138.75,15
0.3875,-136.25,18
0.3875,-133.75,13
0.3875,-131.25,21
0.3875,-128.75,9
0.3875,-126.25,22
0.3875,-123.75,24
0.3875,-121.25,20
0.3875,-118.75,25
0.3875,-116.25,36
0.3875,-113.75,32
0.3875,-111.25,39
0.3875,-108.75,28
0.3875,-106.25,43
0.3875,-103.75,51
0.3875,-101.25,58
0.3875,-98.75,61
0.3875,-96.25,48
0.3875,-93.75,78
0.3875,-91.25,71
0.3875,-88.75,95
0.3875,-86.25,100
0.3875,-83.75,122
0.3875,-81.25,148
0.3875,-78.75,129
0.3875,-76.25,161
0.3875,-73.75,214
0.3875,-71.25,255
0.3875,-68.75,297
0.3875,-66.25,321
0.3875,-63.75,412
0.3875,-61.25,514
0.3875,-58.75,588
0.3875,-56.25,706
0.3875,-53.75,972
0.3875,-51.25,1140
0.3875,-48.75,1387
0.3875,-46.25,1758
0.3875,-43.75,2184
0.3875,-41.25,2720
0.3875,-38.75,3355
0.3875,-36.25,4034
0.3875,-33.75,4865
0.3875,-31.25,5791
0.3875,-28.75,6767
0.3875,-26.25,8073
0.3875,-23.75,9461
0.3875,-21.25,10973
0.3875,-18.75,11896
0.3875,-16.25,12797
0.3875,-13.75,12882
0.3875,-11.25,12469
0.3875,-8.75,10419
0.3875,-6.25,7640
0.3875,-3.75,4152
0.3875,-1.25,353
0.3875,1.25,138501
0.3875,3.75,4064
0.3875,6.25,7589
0.3875,8.75,10122
0.3875,11.25,12118
0.3875,13.75,12601
0.3875,16.25,12661
0.3875,18.75,12423
0.3875,21.25,11517
0.3875,23.75,10205
0.3875,26.25,8878
0.3875,28.75,7595
0.3875,31.25,6526
0.3875,33.75,5499
0.3875,36.25,4804
0.3875,38.75,4011
0.3875,41.25,3323
0.3875,43.75,2686
0.3875,46.25,2237
0.3875,48.75,1877
0.3875,51.25,1509
0.3875,53.75,1230
0.3875,56.25,1024
0.3875,58.75,742
0.3875,61.25,605
0.3875,63.75,506
0.3875,66.25,384
0.3875,68.75,302
0.3875,71.25,248
0.3875,73.75,194
0.3875,76.25,138
0.3875,78.75,110
0.3875,81.25,89
0.3875,83.75,70
0.3875,86.25,57
0.3875,88.75,56
0.3875,91.25,28
0.3875,93.75,29
0.3875,96.25,21
0.3875,98.75,25
0.3875,101.25,7
0.3875,103.75,9
0.3875,106.25,5
0.3875,108.75,6
0.3875,111.25,3
0.3875,113.75,1
0.3875,121.25,1
0.3875,128.75,1
0.3875,148.75,2
0.3875,163.75,2
0.3875,166.25,1
0.3875,191.25,1
0.3875,211.25,1
0.3875,241.25,1
0.3875,248.75,2
0.3875,266.25,1
0.3875,271.25,1
0.3875,273.75,1
0.3875,296.25,1
0.3925,-148.75,5
0.3925,-146.25,8
0.3925,-143.75,8
0.3925,-141.25,5
0.3925,-138.75,11
0.3925,-136.25,9
0.3925,-133.75,19
0.3925,-131.25,12
0.3925,-128.75,22
0.3925,-126.25,18
0.3925,-123.75,18
0.3925,-121.25,12
0.3925,-118.75,13
0.3925,-116.25,32
0.3925,-113.75,31
0.3925,-111.25,41
0.3925,-108.75,35
0.3925,-106.25,47
0.3925,-103.75,48
0.3925,-101.25,67
0.3925,-98.75,63
0.3925,-96.25,76
0.3925,-93.75,88
0.3925,-91.25,79
0.3925,-88.75,94
0.3925,-86.25,116
0.3925,-83.75,103
0.3925,-81.25,102
0.3925,-78.75,115
0.3925,-76.25,137
0.3925,-73.75,194
0.3925,-71.25,242
0.3925,-68.75,281
0.3925,-66.25,307
0.3925,-63.75,392
0.3925,-61.25,492
0.3925,-58.75,641
0.3925,-56.25,803
0.3925,-53.75,924
0.3925,-51.25,1162
0.3925,-48.75,1365
0.3925,-46.25,1836
0.3925,-43.75,2243
0.3925,-41.25,2862
0.3925,-38.75,3498
0.3925,-36.25,4141
0.3925,-33.75,5050
0.3925,-31.25,5869
0.3925,-28.75,7070
0.3925,-26.25,8202
0.3925,-23.75,9518
0.3925,-21.25,11122
0.3925,-18.75,12072
0.3925,-16.25,12424
0.3925,-13.75,12448
0.3925,-11.25,11986
0.3925,-8.75,10273
0.3925,-6.25,7076
0.3925,-3.75,3758
0.3925,-1.25,315
0.3925,1.25,131705
0.3925,3.75,3467
0.3925,6.25,6619
0.3925,8.75,9192
0.3925,11.25,10593
0.3925,13.75,11179
0.3925,16.25,11396
0.3925,18.75,11122
0.3925,21.25,9794
0.3925,23.75,8850
0.3925,26.25,7688
0.3925,28.75,6520
0.3925,31.25,5493
0.3925,33.75,4686
0.3925,36.25,3840
0.3925,38.75,3302
0.3925,41.25,2697
0.3925,43.75,2223
0.3925,46.25,1791
0.3925,48.75,1412
0.3925,51.25,1176
0.3925,53.75,1000
0.3925,56.25,741
0.3925,58.75,629
0.3925,61.25,571
0.3925,63.75,401
0.3925,66.25,323
0.3925,68.75,211
0.3925,71.25,178
0.3925,73.75,135
0.3925,76.25,114
0.3925,78.75,103
0.3925,81.25,68
0.3925,83.75,59
0.3925,86.25,47
0.3925,88.75,21
0.3925,91.25,28
0.3925,93.75,13
0.3925,96.25,18
0.3925,98.75,8
0.3925,101.25,7
0.3925,103.75,7
0.3925,106.25,7
0.3925,111.25,4
0.3925,113.75,3
0.3925,116.25,2
0.3925,143.75,1
0.3925,148.75,1
0.3925,196.25,1
0.3925,206.25,2
0.3925,211.25,1
0.3925,261.25,1
0.3925,266.25,4
0.3925,278.75,1
0.3925,296.25,1
0.3975,-148.75,3
0.3975,-146.25,1
0.3975,-143.75,6
0.3975,-141.25,4
0.3975,-138.75,7
0.3975,-136.25,8
0.3975,-133.75,5
0.3975,-131.25,15
0.3975,-128.75,15
0.3975,-126.25,14
0.3975,-123.75,14
0.3975,-121.25,21
0.3975,-118.75,36
0.3975,-116.25,23
0.3975,-113.75,34
0.3975,-111.25,43
0.3975,-108.75,25
0.3975,-106.25,38
0.3975,-103.75,33
0.3975,-101.25,45
0.3975,-98.75,45
0.3975,-96.25,58
0.3975,-93.75,74
0.3975,-91.25,69
0.3975,-88.75,97
0.3975,-86.25,94
0.3975,-83.75,110
0.3975,-81.25,104
0.3975,-78.75,132
0.3975,-76.25,146
0.3975,-73.75,190
0.3975,-71.25,201
0.3975,-68.75,242
0.3975,-66.25,300
0.3975,-63.75,400
0.3975,-61.25,478
0.3975,-58.75,603
0.3975,-56.25,747
0.3975,-53.75,927
0.3975,-51.25,1085
0.3975,-48.75,1442
0.3975,-46.25,1845
0.3975,-43.75,2207
0.3975,-41.25,2916
0.3975,-38.75,3530
0.3975,-36.25,4377
0.3975,-33.75,5083
0.3975,-31.25,6079
0.3975,-28.75,7099
0.3975,-26.25,8491
0.3975,-23.75,9598
0.3975,-21.25,10938
0.3975,-18.75,11691
0.3975,-16.25,12028
0.3975,-13.75,12100
0.3975,-11.25,11034
0.3975,-8.75,9359
0.3975,-6.25,6291
0.3975,-3.75,3147
0.3975,-1.25,217
0.3975,1.25,122162
0.3975,3.75,2925
0.3975,6.25,5490
0.3975,8.75,8058
0.3975,11.25,9248
0.3975,13.75,9821
0.3975,16.25,9798
0.3975,18.75,9271
0.3975,21.25,8425
0.3975,23.75,7412
0.3975,26.25,6368
0.3975,28.75,5354
0.3975,31.25,4507
0.3975,33.75,3799
0.3975,36.25,3273
0.3975,38.75,2600
0.3975,41.25,2223
0.3975,43.75,1789
0.3975,46.25,1505
0.3975,48.75,1211
0.3975,51.25,1011
0.3975,53.75,832
0.3975,56.25,621
0.3975,58.75,492
0.3975,61.25,367
0.3975,63.75,319
0.3975,66.25,263
0.3975,68.75,192
0.3975,71.25,144
0.3975,73.75,115
0.3975,76.25,91
0.3975,78.75,60
0.3975,81.25,57
0.3975,83.75,30
0.3975,86.25,33
0.3975,88.75,28
0.3975,91.25,22
0.3975,93.75,11
0.3975,96.25,5
0.3975,98.75,5
0.3975,101.25,4
0.3975,103.75,4
0.3975,106.25,2
0.3975,108.75,1
0.3975,123.75,1
0.3975,136.25,1
0.3975,166.25,1
0.3975,211.25,3
0.3975,238.75,1
0.3975,241.25,1
0.3975,246.25,2
0.3975,258.75,1
0.4025,-148.75,1
0.4025,-146.25,2
0.4025,-143.75,2
0.4025,-141.25,2
0.4025,-138.75,3
0.4025,-136.25,6
0.4025,-133.75,4
0.4025,-131.25,10
0.4025,-128.75,7
0.4025,-126.25,11
0.4025,-123.75,8
0.4025,-121.25,19
0.4025,-118.75,20
0.4025,-116.25,18
0.4025,-113.75,20
0.4025,-111.25,34
0.4025,-108.75,33
0.4025,-106.25,26
0.4025,-103.75,28
0.4025,-101.25,31
0.4025,-98.75,55
0.4025,-96.25,42
0.4025,-93.75,55
0.4025,-91.25,46
0.4025,-88.75,87
0.4025,-86.25,58
0.4025,-83.75,81
0.4025,-81.25,91
0.4025,-78.75,103
0.4025,-76.25,98
0.4025,-73.75,116
0.4025,-71.25,152
0.4025,-68.75,198
0.4025,-66.25,250
0.4025,-63.75,371
0.4025,-61.25,461
0.4025,-58.75,563
0.4025,-56.25,731
0.4025,-53.75,834
0.4025,-51.25,1111
0.4025,-48.75,1434
0.4025,-46.25,1788
0.4025,-43.75,2236
0.4025,-41.25,2832
0.4025,-38.75,3416
0.4025,-36.25,4087
0.4025,-33.75,4901
0.4025,-31.25,5881
0.4025,-28.75,6977
0.4025,-26.25,8224
0.4025,-23.75,9460
0.4025,-21.25,10702
0.4025,-18.75,11304
0.4025,-16.25,11558
0.4025,-13.75,11179
0.4025,-11.25,10356
0.4025,-8.75,8325
0.4025,-6.25,5323
0.4025,-3.75,2700
0.4025,-1.25,130
0.4025,1.25,107984
0.4025,3.75,2239
0.4025,6.25,4668
0.4025,8.75,6803
0.4025,11.25,7988
0.4025,13.75,8150
0.4025,16.25,8117
0.4025,18.75,7780
0.4025,21.25,6847
0.4025,23.75,6053
0.4025,26.25,5226
0.4025,28.75,4373
0.4025,31.25,3740
0.4025,33.75,3050
0.4025,36.25,2605
0.4025,38.75,2097
0.4025,41.25,1666
0.4025,43.75,1448
0.4025,46.25,1220
0.4025,48.75,911
0.4025,51.25,759
0.4025,53.75,572
0.4025,56.25,439
0.4025,58.75,367
0.4025,61.25,301
0.4025,63.75,235
0.4025,66.25,185
0.4025,68.75,138
0.4025,71.25,126
0.4025,73.75,68
0.4025,76.25,69
0.4025,78.75,46
0.4025,81.25,33
0.4025,83.75,35
0.4025,86.25,21
0.4025,88.75,16
0.4025,91.25,13
0.4025,93.75,8
0.4025,96.25,4
0.4025,98.75,1
0.4025,101.25,1
0.4025,103.75,1
0.4025,108.75,1
0.4025,128.75,1
0.4025,173.75,2
0.4025,201.25,1
0.4025,266.25,2
0.4025,276.25,1
0.4025,278.75,1
0.4025,283.75,1
0.4075,-148.75,2
0.4075,-146.25,1
0.4075,-143.75,2
0.4075,-141.25,2
0.4075,-138.75,1
0.4075,-136.25,2
0.4075,-133.75,5
0.4075,-131.25,6
0.4075,-128.75,5
0.4075,-126.25,5
0.4075,-123.75,10
0.4075,-121.25,4
0.4075,-118.75,8
0.4075,-116.25,15
0.4075,-113.75,18
0.4075,-111.25,14
0.4075,-108.75,23
0.4075,-106.25,20
0.4075,-103.75,19
0.4075,-101.25,25
0.4075,-98.75,23
0.4075,-96.25,31
0.4075,-93.75,45
0.4075,-91.25,44
0.4075,-88.75,49
0.4075,-86.25,52
0.4075,-83.75,63
0.4075,-81.25,85
0.4075,-78.75,96
0.4075,-76.25,121
0.4075,-73.75,153
0.4075,-71.25,165
0.4075,-68.75,205
0.4075,-66.25,305
0.4075,-63.75,332
0.4075,-61.25,423
0.4075,-58.75,530
0.4075,-56.25,679
0.4075,-53.75,844
0.4075,-51.25,1038
0.4075,-48.75,1342
0.4075,-46.25,1610
0.4075,-43.75,2101
0.4075,-41.25,2651
0.4075,-38.75,3245
0.4075,-36.25,3897
0.4075,-33.75,4763
0.4075,-31.25,5602
0.4075,-28.75,6669
0.4075,-26.25,7863
0.4075,-23.75,8892
0.4075,-21.25,9701
0.4075,-18.75,10318
0.4075,-16.25,10419
0.4075,-13.75,10203
0.4075,-11.25,9592
0.4075,-8.75,7248
0.4075,-6.25,4688
0.4075,-3.75,2010
0.4075,-1.25,101
0.4075,1.25,92944
0.4075,3.75,1746
0.4075,6.25,3732
0.4075,8.75,5649
0.4075,11.25,7001
0.4075,13.75,6840
0.4075,16.25,6638
0.4075,18.75,6366
0.4075,21.25,5678
0.4075,23.75,4893
0.4075,26.25,4256
0.4075,28.75,3506
0.4075,31.25,3058
0.4075,33.75,2637
0.4075,36.25,1981
0.4075,38.75,1652
0.4075,41.25,1409
0.4075,43.75,1076
0.4075,46.25,899
0.4075,48.75,710
0.4075,51.25,544
0.4075,53.75,393
0.4075,56.25,359
0.4075,58.75,271
0.4075,61.25,260
0.4075,63.75,158
0.4075,66.25,145
0.4075,68.75,107
0.4075,71.25,102
0.4075,73.75,62
0.4075,76.25,44
0.4075,78.75,31
0.4075,81.25,20
0.4075,83.75,23
0.4075,86.25,17
0.4075,88.75,10
0.4075,91.25,7
0.4075,93.75,4
0.4075,96.25,3
0.4075,98.75,1
0.4075,101.25,2
0.4075,103.75,2
0.4075,108.75,1
0.4075,111.25,1
0.4075,153.75,1
0.4075,173.75,1
0.4075,178.75,1
0.4075,211.25,1
0.4075,221.25,1
0.4075,226.25,1
0.4075,236.25,1
0.4075,261.25,1
0.4075,263.75,1
0.4075,273.75,2
0.4075,278.75,1
0.4125,-143.75,2
0.4125,-141.25,1
0.4125,-138.75,4
0.4125,-136.25,1
0.4125,-133.75,1
0.4125,-131.25,4
0.4125,-128.75,5
0.4125,-126.25,5
0.4125,-123.75,9
0.4125,-121.25,6
0.4125,-118.75,6
0.4125,-116.25,8
0.4125,-113.75,10
0.4125,-111.25,18
0.4125,-108.75,17
0.4125,-106.25,16
0.4125,-103.75,15
0.4125,-101.25,28
0.4125,-98.75,11
0.4125,-96.25,18
0.4125,-93.75,27
0.4125,-91.25,44
0.4125,-88.75,45
0.4125,-86.25,54
0.4125,-83.75,52
0.4125,-81.25,66
0.4125,-78.75,69
0.4125,-76.25,82
0.4125,-73.75,150
0.4125,-71.25,155
0.4125,-68.75,192
0.4125,-66.25,219
0.4125,-63.75,296
0.4125,-61.25,374
0.4125,-58.75,486
0.4125,-56.25,652
0.4125,-53.75,753
0.4125,-51.25,979
0.4125,-48.75,1291
0.4125,-46.25,1598
0.4125,-43.75,1913
0.4125,-41.25,2451
0.4125,-38.75,3012
0.4125,-36.25,3524
0.4125,-33.75,4355
0.4125,-31.25,5091
0.4125,-28.75,5832
0.4125,-26.25,6813
0.4125,-23.75,8017
0.4125,-21.25,8862
0.4125,-18.75,9307
0.4125,-16.25,9336
0.4125,-13.75,9095
0.4125,-11.25,8237
0.4125,-8.75,6587
0.4125,-6.25,3988
0.4125,-3.75,1573
0.4125,-1.25,53
0.4125,1.25,77273
0.4125,3.75,1322
0.4125,6.25,3075
0.4125,8.75,4976
0.4125,11.25,5788
0.4125,13.75,5676
0.4125,16.25,5424
0.4125,18.75,5086
0.4125,21.25,4493
0.4125,23.75,3928
0.4125,26.25,3353
0.4125,28.75,2691
0.4125,31.25,2346
0.4125,33.75,1965
0.4125,36.25,1607
0.4125,38.75,1337
0.4125,41.25,985
0.4125,43.75,907
0.4125,46.25,691
0.4125,48.75,532
0.4125,51.25,417
0.4125,53.75,321
0.4125,56.25,279
0.4125,58.75,240
0.4125,61.25,156
0.4125,63.75,141
0.4125,66.25,104
0.4125,68.75,68
0.4125,71.25,60
0.4125,73.75,57
0.4125,76.25,30
0.4125,78.75,20
0.4125,81.25,17
0.4125,83.75,15
0.4125,86.25,8
0.4125,88.75,3
0.4125,91.25,4
0.4125,93.75,2
0.4125,96.25,1
0.4125,98.75,1
0.4125,133.75,1
0.4125,156.25,1
0.4125,263.75,1
0.4175,-148.75,1
0.4175,-136.25,1
0.4175,-133.75,4
0.4175,-131.25,3
0.4175,-128.75,2
0.4175,-126.25,1
0.4175,-123.75,1
0.4175,-121.25,8
0.4175,-118.75,8
0.4175,-116.25,14
0.4175,-113.75,11
0.4175,-111.25,8
0.4175,-108.75,12
0.4175,-106.25,10
0.4175,-103.75,18
0.4175,-101.25,15
0.4175,-98.75,15
0.4175,-96.25,19
0.4175,-93.75,25
0.4175,-91.25,36
0.4175,-88.75,29
0.4175,-86.25,33
0.4175,-83.75,38
0.4175,-81.25,55
0.4175,-78.75,62
0.4175,-76.25,88
0.4175,-73.75,90
0.4175,-71.25,139
0.4175,-68.75,145
0.4175,-66.25,174
0.4175,-63.75,259
0.4175,-61.25,336
0.4175,-58.75,454
0.4175,-56.25,560
0.4175,-53.75,784
0.4175,-51.25,888
0.4175,-48.75,1149
0.4175,-46.25,1446
0.4175,-43.75,1847
0.4175,-41.25,2212
0.4175,-38.75,2749
0.4175,-36.25,3309
0.4175,-33.75,3895
0.4175,-31.25,4715
0.4175,-28.75,5193
0.4175,-26.25,6062
0.4175,-23.75,7005
0.4175,-21.25,7620
0.4175,-18.75,8250
0.4175,-16.25,8282
0.4175,-13.75,7922
0.4175,-11.25,7080
0.4175,-8.75,5520
0.4175,-6.25,3173
0.4175,-3.75,1228
0.4175,-1.25,36
0.4175,1.25,62410
0.4175,3.75,900
0.4175,6.25,2261
0.4175,8.75,3921
0.4175,11.25,4774
0.4175,13.75,4755
0.4175,16.25,4351
0.4175,18.75,4003
0.4175,21.25,3563
0.4175,23.75,2912
0.4175,26.25,2544
0.4175,28.75,2124
0.4175,31.25,1712
0.4175,33.75,1414
0.4175,36.25,1136
0.4175,38.75,985
0.4175,41.25,758
0.4175,43.75,598
0.4175,46.25,480
0.4175,48.75,391
0.4175,51.25,335
0.4175,53.75,240
0.4175,56.25,193
0.4175,58.75,156
0.4175,61.25,142
0.4175,63.75,88
0.4175,66.25,66
0.4175,68.75,62
0.4175,71.25,42
0.4175,73.75,35
0.4175,76.25,24
0.4175,78.75,18
0.4175,81.25,12
0.4175,83.75,9
0.4175,86.25,6
0.4175,88.75,4
0.4175,91.25,3
0.4175,93.75,5
0.4175,96.25,4
0.4175,101.25,4
0.4175,103.75,1
0.4175,128.75,2
0.4175,158.75,1
0.4175,176.25,2
0.4175,188.75,1
0.4175,228.75,1
0.4175,238.75,1
0.4175,291.25,1
0.4225,-146.25,2
0.4225,-136.25,1
0.4225,-131.25,2
0.4225,-128.75,1
0.4225,-126.25,3
0.4225,-121.25,2
0.4225,-116.25,2
0.4225,-113.75,8
0.4225,-111.25,5
0.4225,-108.75,5
0.4225,-106.25,8
0.4225,-103.75,10
0.4225,-101.25,3
0.4225,-98.75,12
0.4225,-96.25,15
0.4225,-93.75,19
0.4225,-91.25,22
0.4225,-88.75,13
0.4225,-86.25,38
0.4225,-83.75,36
0.4225,-81.25,42
0.4225,-78.75,69
0.4225,-76.25,72
0.4225,-73.75,77
0.4225,-71.25,112
0.4225,-68.75,166
0.4225,-66.25,189
0.4225,-63.75,265
0.4225,-61.25,269
0.4225,-58.75,401
0.4225,-56.25,477
0.4225,-53.75,624
0.4225,-51.25,804
0.4225,-48.75,1048
0.4225,-46.25,1276
0.4225,-43.75,1674
0.4225,-41.25,2089
0.4225,-38.75,2485
0.4225,-36.25,2977
0.4225,-33.75,3451
0.4225,-31.25,4016
0.4225,-28.75,4749
0.4225,-26.25,5340
0.4225,-23.75,5986
0.4225,-21.25,6543
0.4225,-18.75,6896
0.4225,-16.25,7031
0.4225,-13.75,6649
0.4225,-11.25,6165
0.4225,-8.75,4472
0.4225,-6.25,2479
0.4225,-3.75,885
0.4225,-1.25,26
0.4225,1.25,48258
0.4225,3.75,567
0.4225,6.25,1523
0.4225,8.75,3025
0.4225,11.25,3785
0.4225,13.75,3708
0.4225,16.25,3440
0.4225,18.75,3153
0.4225,21.25,2678
0.4225,23.75,2247
0.4225,26.25,1947
0.4225,28.75,1657
0.4225,31.25,1371
0.4225,33.75,1118
0.4225,36.25,864
0.4225,38.75,706
0.4225,41.25,558
0.4225,43.75,479
0.4225,46.25,402
0.4225,48.75,298
0.4225,51.25,218
0.4225,53.75,173
0.4225,56.25,156
0.4225,58.75,131
0.4225,61.25,69
0.4225,63.75,72
0.4225,66.25,47
0.4225,68.75,41
0.4225,71.25,16
0.4225,73.75,25
0.4225,76.25,13
0.4225,78.75,9
0.4225,81.25,14
0.4225,83.75,2
0.4225,86.25,4
0.4225,88.75,2
0.4225,91.25,2
0.4225,93.75,1
0.4225,101.25,2
0.4225,111.25,1
0.4225,138.75,1
0.4225,193.75,1
0.4225,233.75,1
0.4225,283.75,2
0.4275,-146.25,1
0.4275,-141.25,1
0.4275,-136.25,1
0.4275,-133.75,1
0.4275,-128.75,2
0.4275,-118.75,6
0.4275,-116.25,3
0.4275,-113.75,7
0.4275,-111.25,4
0.4275,-108.75,9
0.4275,-106.25,10
0.4275,-103.75,8
0.4275,-101.25,10
0.4275,-98.75,12
0.4275,-96.25,12
0.4275,-93.75,16
0.4275,-91.25,9
0.4275,-88.75,21
0.4275,-86.25,24
0.4275,-83.75,29
0.4275,-81.25,37
0.4275,-78.75,50
0.4275,-76.25,59
0.4275,-73.75,86
0.4275,-71.25,117
0.4275,-68.75,89
0.4275,-66.25,157
0.4275,-63.75,189
0.4275,-61.25,264
0.4275,-58.75,360
0.4275,-56.25,449
0.4275,-53.75,581
0.4275,-51.25,709
0.4275,-48.75,849
0.4275,-46.25,1130
0.4275,-43.75,1421
0.4275,-41.25,1756
0.4275,-38.75,2167
0.4275,-36.25,2548
0.4275,-33.75,2996
0.4275,-31.25,3569
0.4275,-28.75,4162
0.4275,-26.25,4577
0.4275,-23.75,5315
0.4275,-21.25,5499
0.4275,-18.75,5743
0.4275,-16.25,5669
0.4275,-13.75,5369
0.4275,-11.25,5078
0.4275,-8.75,3754
0.4275,-6.25,1822
0.4275,-3.75,557
0.4275,-1.25,13
0.4275,1.25,37894
0.4275,3.75,401
0.4275,6.25,1224
0.4275,8.75,2333
0.4275,11.25,3005
0.4275,13.75,2861
0.4275,16.25,2643
0.4275,18.75,2408
0.4275,21.25,2039
0.4275,23.75,1794
0.4275,26.25,1461
0.4275,28.75,1120
0.4275,31.25,922
0.4275,33.75,821
0.4275,36.25,652
0.4275,38.75,563
0.4275,41.25,455
0.4275,43.75,368
0.4275,46.25,264
0.4275,48.75,224
0.4275,51.25,153
0.4275,53.75,135
0.4275,56.25,113
0.4275,58.75,75
0.4275,61.25,75
0.4275,63.75,38
0.4275,66.25,28
0.4275,68.75,26
0.4275,71.25,11
0.4275,73.75,9
0.4275,76.25,6
0.4275,78.75,13
0.4275,81.25,9
0.4275,86.25,1
0.4275,88.75,1
0.4275,101.25,1
0.4275,108.75,2
0.4275,181.25,1
0.4275,186.25,1
0.4275,188.75,1
0.4275,206.25,1
0.4275,216.25,1
0.4275,263.75,1
0.4275,281.25,1
0.4325,-143.75,1
0.4325,-128.75,2
0.4325,-126.25,1
0.4325,-121.25,2
0.4325,-116.25,1
0.4325,-113.75,2
0.4325,-111.25,5
0.4325,-108.75,5
0.4325,-106.25,8
0.4325,-103.75,12
0.4325,-101.25,13
0.4325,-98.75,6
0.4325,-96.25,8
0.4325,-93.75,14
0.4325,-91.25,18
0.4325,-88.75,23
0.4325,-86.25,29
0.4325,-83.75,20
0.4325,-81.25,28
0.4325,-78.75,46
0.4325,-76.25,52
0.4325,-73.75,53
0.4325,-71.25,77
0.4325,-68.75,91
0.4325,-66.25,93
0.4325,-63.75,168
0.4325,-61.25,203
0.4325,-58.75,300
0.4325,-56.25,403
0.4325,-53.75,495
0.4325,-51.25,585
0.4325,-48.75,752
0.4325,-46.25,1046
0.4325,-43.75,1259
0.4325,-41.25,1473
0.4325,-38.75,1822
